number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
73,0.24935528294978448,2026-09-19 12:11:36.803527,2026-09-19 12:11:38.947965,0 days 00:00:02.144438,0.8055420215211504,0.051040632350049533,1,735,2.437983588830201,2.1533906074619327,0.6289570691728178,"{""colsample_bytree"": 0.8055420215211504, ""learning_rate"": 0.051040632350049533, ""max_depth"": 1, ""n_estimators"": 735, ""reg_alpha"": 2.437983588830201, ""reg_lambda"": 2.1533906074619327, ""subsample"": 0.6289570691728178}",COMPLETE
74,0.26358750831391525,2026-09-19 12:11:38.947965,2026-09-19 12:11:39.332202,0 days 00:00:00.384237,0.64903167294176,0.04398654333257156,1,711,4.956283455693613,2.0618714055809733,0.658157276332753,"{""colsample_bytree"": 0.64903167294176, ""learning_rate"": 0.04398654333257156, ""max_depth"": 1, ""n_estimators"": 711, ""reg_alpha"": 4.956283455693613, ""reg_lambda"": 2.0618714055809733, ""subsample"": 0.658157276332753}",PRUNED
75,0.24927075413731598,2026-09-19 12:11:39.332202,2026-09-19 12:11:41.487630,0 days 00:00:02.155428,0.8075872294925226,0.06230283156270207,1,672,3.052371671690346,2.200996701055552,0.6007770033057278,"{""colsample_bytree"": 0.8075872294925226, ""learning_rate"": 0.06230283156270207, ""max_depth"": 1, ""n_estimators"": 672, ""reg_alpha"": 3.052371671690346, ""reg_lambda"": 2.200996701055552, ""subsample"": 0.6007770033057278}",COMPLETE
76,0.26556826546084944,2026-09-19 12:11:41.487630,2026-09-19 12:11:41.860629,0 days 00:00:00.372999,0.7611353733621431,0.03918034157672319,1,662,2.706312526781276,1.7994011701089747,0.6269702152082898,"{""colsample_bytree"": 0.7611353733621431, ""learning_rate"": 0.03918034157672319, ""max_depth"": 1, ""n_estimators"": 662, ""reg_alpha"": 2.706312526781276, ""reg_lambda"": 1.7994011701089747, ""subsample"": 0.6269702152082898}",PRUNED
77,0.26582583945374627,2026-09-19 12:11:41.860629,2026-09-19 12:11:42.211467,0 days 00:00:00.350838,0.7629903429511997,0.044312010528350605,1,617,3.019158947649729,2.309483639091902,0.6426199791135818,"{""colsample_bytree"": 0.7629903429511997, ""learning_rate"": 0.044312010528350605, ""max_depth"": 1, ""n_estimators"": 617, ""reg_alpha"": 3.019158947649729, ""reg_lambda"": 2.309483639091902, ""subsample"": 0.6426199791135818}",PRUNED
78,0.23400900397990024,2026-09-19 12:11:42.211467,2026-09-19 12:11:42.724905,0 days 00:00:00.513438,0.8055766178150551,0.056516663135940004,2,602,2.7862605186531537,2.2708081733123464,0.6219112892179955,"{""colsample_bytree"": 0.8055766178150551, ""learning_rate"": 0.056516663135940004, ""max_depth"": 2, ""n_estimators"": 602, ""reg_alpha"": 2.7862605186531537, ""reg_lambda"": 2.2708081733123464, ""subsample"": 0.6219112892179955}",PRUNED
79,0.2669271378797596,2026-09-19 12:11:42.724905,2026-09-19 12:11:43.118226,0 days 00:00:00.393321,0.8626915446646312,0.04312564554001273,1,651,3.3690202145751993,1.2608686428963984,0.6179543480154372,"{""colsample_bytree"": 0.8626915446646312, ""learning_rate"": 0.04312564554001273, ""max_depth"": 1, ""n_estimators"": 651, ""reg_alpha"": 3.3690202145751993, ""reg_lambda"": 1.2608686428963984, ""subsample"": 0.6179543480154372}",PRUNED
80,0.24933143932606178,2026-09-19 12:11:43.118226,2026-09-19 12:11:45.179185,0 days 00:00:02.060959,0.8039773945797429,0.055693339636738594,1,693,2.523805829242077,2.146870151537112,0.6009054820867575,"{""colsample_bytree"": 0.8039773945797429, ""learning_rate"": 0.055693339636738594, ""max_depth"": 1, ""n_estimators"": 693, ""reg_alpha"": 2.523805829242077, ""reg_lambda"": 2.146870151537112, ""subsample"": 0.6009054820867575}",COMPLETE
81,0.2673442436348131,2026-09-19 12:11:45.179185,2026-09-19 12:11:45.567400,0 days 00:00:00.388215,0.7631328484331179,0.06911855909453066,1,709,2.4332451093894916,1.8955603841515922,0.6302298548929822,"{""colsample_bytree"": 0.7631328484331179, ""learning_rate"": 0.06911855909453066, ""max_depth"": 1, ""n_estimators"": 709, ""reg_alpha"": 2.4332451093894916, ""reg_lambda"": 1.8955603841515922, ""subsample"": 0.6302298548929822}",PRUNED
82,0.2323345195898838,2026-09-19 12:11:45.567400,2026-09-19 12:11:46.097909,0 days 00:00:00.530509,0.8147751842048537,0.0547010358135835,2,686,2.7412895306772636,2.313015144202051,0.6153395508033435,"{""colsample_bytree"": 0.8147751842048537, ""learning_rate"": 0.0547010358135835, ""max_depth"": 2, ""n_estimators"": 686, ""reg_alpha"": 2.7412895306772636, ""reg_lambda"": 2.313015144202051, ""subsample"": 0.6153395508033435}",PRUNED
83,0.2354811032807535,2026-09-19 12:11:46.097909,2026-09-19 12:11:46.737085,0 days 00:00:00.639176,0.8030585857714617,0.04231686342105443,2,730,2.419787224227254,1.9334976525736216,0.6230611797253639,"{""colsample_bytree"": 0.8030585857714617, ""learning_rate"": 0.04231686342105443, ""max_depth"": 2, ""n_estimators"": 730, ""reg_alpha"": 2.419787224227254, ""reg_lambda"": 1.9334976525736216, ""subsample"": 0.6230611797253639}",PRUNED
84,0.24620360246198364,2026-09-19 12:11:46.737085,2026-09-19 12:11:48.539657,0 days 00:00:01.802572,0.8702480671103838,0.06574154315107748,1,642,3.002718861748169,2.6258788302597065,0.6024133441673528,"{""colsample_bytree"": 0.8702480671103838, ""learning_rate"": 0.06574154315107748, ""max_depth"": 1, ""n_estimators"": 642, ""reg_alpha"": 3.002718861748169, ""reg_lambda"": 2.6258788302597065, ""subsample"": 0.6024133441673528}",COMPLETE
85,0.2640846106896051,2026-09-19 12:11:48.539657,2026-09-19 12:11:48.951117,0 days 00:00:00.411460,0.8311972928643541,0.07125710719865909,1,681,3.2037200883741304,1.3518798365775717,0.6036548503223144,"{""colsample_bytree"": 0.8311972928643541, ""learning_rate"": 0.07125710719865909, ""max_depth"": 1, ""n_estimators"": 681, ""reg_alpha"": 3.2037200883741304, ""reg_lambda"": 1.3518798365775717, ""subsample"": 0.6036548503223144}",PRUNED
86,0.24672537198068806,2026-09-19 12:11:48.951117,2026-09-19 12:11:50.960075,0 days 00:00:02.008958,0.8608285034701871,0.06114415583527031,1,681,3.1439407828046275,1.8859713937279672,0.6510290580238715,"{""colsample_bytree"": 0.8608285034701871, ""learning_rate"": 0.06114415583527031, ""max_depth"": 1, ""n_estimators"": 681, ""reg_alpha"": 3.1439407828046275, ""reg_lambda"": 1.8859713937279672, ""subsample"": 0.6510290580238715}",COMPLETE
87,0.2266307540915128,2026-09-19 12:11:50.961074,2026-09-19 12:11:51.667802,0 days 00:00:00.706728,0.8096030454905486,0.04640933709568068,2,764,3.0716627861227654,1.9915817127755173,0.6550404277060056,"{""colsample_bytree"": 0.8096030454905486, ""learning_rate"": 0.04640933709568068, ""max_depth"": 2, ""n_estimators"": 764, ""reg_alpha"": 3.0716627861227654, ""reg_lambda"": 1.9915817127755173, ""subsample"": 0.6550404277060056}",PRUNED
88,0.22670527110161992,2026-09-19 12:11:51.667802,2026-09-19 12:11:52.327897,0 days 00:00:00.660095,0.8278734998317626,0.0571027577199004,2,767,2.866668236763024,2.568287301885545,0.6382738245147358,"{""colsample_bytree"": 0.8278734998317626, ""learning_rate"": 0.0571027577199004, ""max_depth"": 2, ""n_estimators"": 767, ""reg_alpha"": 2.866668236763024, ""reg_lambda"": 2.568287301885545, ""subsample"": 0.6382738245147358}",PRUNED
