group,model,predicted,observed,low,high
tutti,lr_scored,0.24895501421468602,0.2506196462027538,0.21964522182316382,0.28437033412613266
tutti,lr_scored,0.2506719817625249,0.25238817769917116,0.2210433486446774,0.28654278048686094
tutti,lr_scored,0.25238894931036376,0.254156857219046,0.22243463770145636,0.28872325242053687
tutti,lr_scored,0.25410591685820266,0.25592568099338037,0.22381925108309836,0.29091154049289375
tutti,lr_scored,0.25582288440604156,0.2576946452859266,0.2251973499139048,0.29310743628058356
tutti,lr_scored,0.2575398519538804,0.25946374639254977,0.22656909402769213,0.29531073270280656
tutti,lr_scored,0.2592568195017193,0.2612329806406041,0.2279346416784941,0.29752122431693184
tutti,lr_scored,0.26097378704955815,0.2630023443883195,0.2292941492854989,0.29973870757969984
tutti,lr_scored,0.26269075459739705,0.2647718340242119,0.23064777120991453,0.3019629810763986
tutti,lr_scored,0.26440772214523595,0.26654144596649726,0.23199565956185872,0.3041938457198405
tutti,lr_scored,0.2661246896930748,0.26831117666253124,0.23333796403498744,0.3064311049215153
tutti,lr_scored,0.2678416572409137,0.2700810225882537,0.23467483176693268,0.3086745647367761
tutti,lr_scored,0.2695586247887526,0.27185098024764887,0.23600640722344127,0.3109240339862093
tutti,lr_scored,0.27127559233659143,0.2736210461722213,0.23733283210423067,0.31317932435517554
tutti,lr_scored,0.27299255988443033,0.275391216920482,0.2386542452686474,0.31544025047343016
tutti,lr_scored,0.2747095274322692,0.2771614890774427,0.2399707826792881,0.31770662997666427
tutti,lr_scored,0.2764264949801081,0.27893185925412994,0.24128257736199954,0.319978283551552
tutti,lr_scored,0.27814346252794697,0.2807023240871036,0.24258975938026853,0.32225503496633007
tutti,lr_scored,0.2798604300757858,0.2824728802379916,0.24389245582295502,0.3245367110878918
tutti,lr_scored,0.2815773976236247,0.2842435243930263,0.24519079080347464,0.32682314188734995
tutti,lr_scored,0.2832943651714636,0.28601425326260427,0.24648488546939348,0.32911416043510067
tutti,lr_scored,0.28501133271930246,0.28778506358084716,0.2477748580210933,0.33140960288670246
tutti,lr_scored,0.28672830026714136,0.2895559521051716,0.2490608237384073,0.3337093084606883
tutti,lr_scored,0.28844526781498026,0.29132691561587376,0.25034289501406387,0.3360131194095065
tutti,lr_scored,0.2901622353628191,0.29309795091571905,0.25162118139326417,0.33832088098419866
tutti,lr_scored,0.291879202910658,0.2948690548295429,0.25289578961814924,0.34063244139414167
tutti,lr_scored,0.29359617045849684,0.2966402242038602,0.2541668236767389,0.34294765176220077
tutti,lr_scored,0.29531313800633574,0.2984114559064806,0.2554343848553068,0.3452663660763872
tutti,lr_scored,0.29703010555417464,0.3001827468261336,0.2566985717938017,0.3475884411383729
tutti,lr_scored,0.2987470731020135,0.3019540938721031,0.2579594805436528,0.34991373650954066
tutti,lr_scored,0.3004640406498524,0.3037254939738661,0.2592172046272617,0.35224211445529624
tutti,lr_scored,0.3021810081976913,0.30549694408074396,0.26047183509908556,0.3545734398876831
tutti,lr_scored,0.3038979757455301,0.3072684411615506,0.26172346060760915,0.35690758030703257
tutti,lr_scored,0.305614943293369,0.30903998220426576,0.2629721674578805,0.3592444057430252
tutti,lr_scored,0.30733191084120787,0.3108115642156953,0.26421803967447133,0.3615837886951907
tutti,lr_scored,0.30904887838904677,0.31258318422115045,0.2654611590643182,0.36392560407351054
tutti,lr_scored,0.31076584593688567,0.31435483926412927,0.2667016052794812,0.36626972913899836
tutti,lr_scored,0.3124828134847245,0.31612652640600675,0.2679394558793539,0.36861604344479065
tutti,lr_scored,0.3141997810325634,0.31789824272572864,0.2691747863922865,0.3709644287777454
tutti,lr_scored,0.31591674858040225,0.3196699853195098,0.2704076703764939,0.37331476910067873
tutti,lr_scored,0.31763371612824115,0.3214417513005485,0.27163817947993263,0.375666950495616
tutti,lr_scored,0.31935068367608005,0.32321353779872747,0.2728663834993321,0.37802086110775257
tutti,lr_scored,0.3210676512239189,0.3249853419603399,0.27409235043787666,0.3803763910907888
tutti,lr_scored,0.3227846187717578,0.32675716094780927,0.2753161465619834,0.3827334325530358
tutti,lr_scored,0.3245015863195967,0.3285289919394171,0.276537836456587,0.3850918795050043
tutti,lr_scored,0.32621855386743553,0.3303008321290422,0.2777574830792763,0.38745162780807296
