setting,population,model,target_sensitivity,threshold,screened,detected
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.04,0.4285697340965271,0.007585025691216051,0.040372670807453416
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.05,0.3691294193267822,0.013946660141913383,0.052795031055900624
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.06,0.3525727689266205,0.016638120871054565,0.062111801242236024
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.07,0.3444356918334961,0.018106190359677025,0.07142857142857142
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.08,0.330983817577362,0.019574259848299486,0.08074534161490683
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.09,0.2983149290084839,0.025935894298996818,0.09006211180124224
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.1,0.2787367403507232,0.03009542451676046,0.10248447204968944
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.11,0.2652398943901062,0.034010276486420354,0.11180124223602485
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.12,0.2640051543712616,0.035233667726939075,0.12111801242236025
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.13,0.2580606937408447,0.03792512845608025,0.13043478260869565
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.14,0.2487863153219223,0.04232933692194764,0.14285714285714285
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.15,0.2459946423768997,0.04404208465867385,0.15217391304347827
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.16,0.2427652329206466,0.045510154147296304,0.16149068322981366
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.17,0.2314643263816833,0.051871788597993636,0.17080745341614906
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.18,0.2254904210567474,0.05554196231954979,0.18012422360248448
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.19,0.2175092995166778,0.05945681428920969,0.19254658385093168
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.2,0.21292245388031,0.06361634450697333,0.20186335403726707
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.21,0.2040488123893737,0.07218008319060436,0.2111801242236025
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.22,0.1956260800361633,0.07731832640078297,0.2204968944099379
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.23,0.1830000430345535,0.0915096647908001,0.2329192546583851
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.24,0.1778040379285812,0.09811597748960117,0.2422360248447205
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.25,0.1742686182260513,0.10349889894788353,0.2515527950310559
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.26,0.1666920483112335,0.11475409836065574,0.2608695652173913
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.27,0.1645426601171493,0.11744555908979691,0.2701863354037267
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.28,0.1595244109630584,0.12331783704428677,0.2826086956521739
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.29,0.1565183997154235,0.12821140200636164,0.2919254658385093
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.3,0.1484678983688354,0.142158062148275,0.30124223602484473
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.31,0.1450939029455185,0.14827501835086862,0.3105590062111801
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.32,0.1400851309299469,0.15463665280156594,0.32298136645962733
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.33,0.1376647055149078,0.15953021776364082,0.33229813664596275
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.34,0.1346657425165176,0.1668705652067531,0.3416149068322981
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.35,0.1296210587024688,0.1791044776119403,0.35093167701863354
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.36,0.1242031008005142,0.19182774651333495,0.36024844720496896
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.37,0.1224262565374374,0.19916809395644727,0.37267080745341613
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.38,0.1201335713267326,0.20528505015904086,0.38198757763975155
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.39,0.1195399537682533,0.2077318326400783,0.391304347826087
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.4,0.1165888682007789,0.2172742843161243,0.40062111801242234
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.41,0.1138343513011932,0.22559334475165158,0.41304347826086957
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.42,0.1121458858251571,0.22999755321751897,0.422360248447205
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.43,0.1096590235829353,0.23929532664546121,0.43167701863354035
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.44,0.1054542511701583,0.2554440910203083,0.4409937888198758
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.45,0.1039557456970214,0.26131636897479815,0.4503105590062112
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.46,0.1013474687933921,0.2745289943724003,0.46273291925465837
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.47,0.100784420967102,0.2794225593344752,0.4720496894409938
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.48,0.0994842872023582,0.28309273305603133,0.4813664596273292
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.49,0.0980191677808761,0.28945436750672865,0.4906832298136646
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.5,0.0958249047398567,0.29850746268656714,0.5
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.51,0.0932450518012046,0.31025201859554685,0.5124223602484472
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.52,0.0915363356471061,0.31734768779055544,0.5217391304347826
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.53,0.0910646691918373,0.31930511377538534,0.531055900621118
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.54,0.0901844426989555,0.324443356985564,0.5403726708074534
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.55,0.086825743317604,0.3408367996085148,0.5527950310559007
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.56,0.085376963019371,0.3476877905554196,0.562111801242236
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.57,0.0842777639627456,0.3555174944947394,0.5714285714285714
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.58,0.0827098563313484,0.3672620504037191,0.5807453416149069
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.59,0.0812085941433906,0.37411304135062395,0.5900621118012422
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.6,0.0795916765928268,0.3841448495228774,0.6024844720496895
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.61,0.0769180655479431,0.398825544409102,0.6118012422360248
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.62,0.0765071064233779,0.40225103988255445,0.6211180124223602
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.63,0.0747465044260025,0.41570834352826036,0.6304347826086957
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.64,0.0731468126177787,0.42745289943724,0.6428571428571429
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.65,0.071137711405754,0.44237827257156837,0.6521739130434783
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.66,0.0691894963383674,0.4553462197210668,0.6614906832298136
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.67,0.0678579434752464,0.4670907756300465,0.6708074534161491
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.68,0.06696717441082,0.47540983606557374,0.6801242236024845
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.69,0.0653935670852661,0.48715439197455346,0.6925465838509317
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.7,0.0642686933279037,0.49547345241008073,0.7018633540372671
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.71,0.0635595694184303,0.501835086860778,0.7111801242236024
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.72,0.0629573836922645,0.5077073648152679,0.7204968944099379
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.73,0.0616671405732631,0.5204306337166625,0.7329192546583851
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.74,0.0597348511219024,0.5385368240763396,0.7422360248447205
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.75,0.0585983507335186,0.5488133104966968,0.7515527950310559
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.76,0.0566325932741165,0.5647173966234402,0.7608695652173914
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.77,0.0557776913046836,0.5737704918032787,0.7701863354037267
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.78,0.0526339411735534,0.6102275507707364,0.782608695652174
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.79,0.0519406087696552,0.619280645950575,0.7919254658385093
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.8,0.0507119633257389,0.6320039148519696,0.8012422360248447
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.81,0.0487879589200019,0.6503547834597504,0.8105590062111802
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.82,0.0482004135847091,0.6603865916320039,0.8229813664596274
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.83,0.0476841889321804,0.6677269390751163,0.8322981366459627
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.84,0.0467195324599742,0.6792268167359922,0.8416149068322981
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.85,0.0461558029055595,0.6873011989234157,0.8509316770186336
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.86,0.0451193898916244,0.7007585025691216,0.860248447204969
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.87,0.0439611375331878,0.7171519451920724,0.8726708074534162
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.88,0.042915441095829,0.730853927085882,0.8819875776397516
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.89,0.0416786819696426,0.7479814044531441,0.8913043478260869
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.9,0.0381373055279254,0.7959383410814779,0.9006211180124224
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.91,0.0352827720344066,0.8333741130413507,0.9130434782608695
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.92,0.0342652574181556,0.8485441644237828,0.922360248447205
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.93,0.0320571325719356,0.8781502324443357,0.9316770186335404
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.94,0.0318344347178936,0.8818204061658919,0.9409937888198758
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.95,0.0297802649438381,0.9057988744800587,0.9503105590062112
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.96,0.0273604020476341,0.9280645950574994,0.9627329192546584
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.97,0.0253586266189813,0.9454367506728651,0.9720496894409938
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.98,0.0237191282212734,0.9601174455590898,0.9813664596273292
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,0.99,0.021430404856801,0.9747981404453144,0.9906832298136646
bragg_gresham,"non diabetici, sola albuminuria (ACR >= 30)",xgboost,1.0,0.0182460043579339,0.9865426963542941,1.0
