group,model,threshold,n,positives,prevalence,tp,fp,fn,tn,tests,net_benefit,net_benefit_all,net_benefit_none,avoided_per_100,beats_both
diabetici,lr_penalized,0.09,263,68,0.2585551330798479,65,164,3,31,229,0.18547612083733758,0.18522542096686584,0.0,0.2534854245880961,True
diabetici,lr_penalized,0.095,263,68,0.2585551330798479,64,157,4,38,221,0.18068188979686156,0.18072390395563304,0.0,-0.04002401440861573,False
diabetici,lr_penalized,0.1,263,68,0.2585551330798479,64,157,4,38,221,0.1770173215040135,0.1761723700887199,0.0,0.760456273764254,True
diabetici,lr_penalized,0.105,263,68,0.2585551330798479,62,151,6,44,213,0.1683837117913206,0.17156998109480215,0.0,-2.7159152634437866,False
diabetici,lr_penalized,0.11,263,68,0.2585551330798479,62,146,6,49,208,0.16712949117785278,0.16691587986499765,0.0,0.17283097131006225,True
diabetici,lr_penalized,0.115,263,68,0.2585551330798479,62,143,6,52,205,0.1650877532169019,0.16220918992073208,0.0,2.2152421887915508,True
diabetici,lr_penalized,0.12,263,68,0.2585551330798479,62,139,6,56,201,0.16367092983062564,0.15744901486346352,0.0,4.5627376425855575,True
diabetici,lr_penalized,0.125,263,68,0.2585551330798479,61,135,7,60,196,0.1586094513851168,0.15263443780554048,0.0,4.182509505703433,True
diabetici,lr_penalized,0.13,263,68,0.2585551330798479,61,131,7,64,192,0.15751059831301079,0.14776452078143437,0.0,6.522374963439599,True
diabetici,lr_penalized,0.135,263,68,0.2585551330798479,59,129,9,66,188,0.1477834677685224,0.14283830413855247,0.0,3.1685678073510917,True
diabetici,lr_penalized,0.14,263,68,0.2585551330798479,59,125,9,70,184,0.14696259616234858,0.13785480590679988,0.0,5.594785442694199,True
diabetici,lr_penalized,0.145,263,68,0.2585551330798479,57,121,11,74,178,0.1387054454895159,0.13281302114602095,0.0,3.4744984921987534,True
diabetici,lr_penalized,0.15,263,68,0.2585551330798479,56,111,12,84,167,0.13844777454708118,0.12771192127040928,0.0,6.083650190114075,True
diabetici,lr_penalized,0.155,263,68,0.2585551330798479,55,108,13,87,163,0.1337998065111256,0.12255045334893244,0.0,6.132711885195629,True
diabetici,lr_penalized,0.16,263,68,0.2585551330798479,55,103,13,92,158,0.1345283360492486,0.11732753938077128,0.0,9.030418250950591,True
diabetici,lr_penalized,0.165,263,68,0.2585551330798479,53,99,15,96,152,0.12713736026046765,0.112042075544728,0.0,7.639128931904608,True
diabetici,lr_penalized,0.17,263,68,0.2585551330798479,51,95,17,100,146,0.11993220028402582,0.10669293142150349,0.0,6.463878326996197,True
diabetici,lr_penalized,0.175,263,68,0.2585551330798479,51,94,17,101,145,0.11810116372854014,0.10127894918769442,0.0,7.930472569255838,True
diabetici,lr_penalized,0.18,263,68,0.2585551330798479,50,90,18,105,140,0.1149958267643513,0.09579894278030235,0.0,8.745247148288968,True
diabetici,lr_penalized,0.185,263,68,0.2585551330798479,49,88,19,107,137,0.11035946721407078,0.09025169703048821,0.0,8.858287945740425,True
diabetici,lr_penalized,0.19,263,68,0.2585551330798479,48,86,20,109,134,0.10580669389287894,0.08463596676524432,0.0,9.0254152491495,True
diabetici,lr_penalized,0.195,263,68,0.2585551330798479,47,82,21,113,129,0.10318116335639892,0.07895047587558743,0.0,10.002924831822178,True
diabetici,lr_penalized,0.2,263,68,0.2585551330798479,47,77,21,118,124,0.10551330798479087,0.07319391634980987,0.0,12.9277566539924,True
non diabetici,lr_penalized,0.02,4087,357,0.08735013457303646,357,3699,0,31,4056,0.06887942355802121,0.06872462711534333,0.0,0.7585025691216079,True
non diabetici,lr_penalized,0.025,4087,357,0.08735013457303646,356,3647,1,83,4003,0.06422490322661598,0.06394885597234509,0.0,1.076584291656446,True
non diabetici,lr_penalized,0.03,4087,357,0.08735013457303646,354,3555,3,175,3909,0.05971410481814353,0.05912385007529532,0.0,1.9084903352092184,True
non diabetici,lr_penalized,0.035,4087,357,0.08735013457303646,345,3408,12,322,3753,0.054170242814636574,0.05424884411713622,0.0,-0.21671501974902924,False
non diabetici,lr_penalized,0.04,4087,357,0.08735013457303646,333,3210,24,520,3543,0.04875214093467091,0.049323056846912974,0.0,-1.3701981893809554,False
non diabetici,lr_penalized,0.045,4087,357,0.08735013457303646,320,2999,37,731,3319,0.04372054413367887,0.044345690652394194,0.0,-1.3266998341625287,False
non diabetici,lr_penalized,0.05,4087,357,0.08735013457303646,309,2768,48,962,3077,0.039959821256100855,0.03931593112951206,0.0,1.2233912405187126,True
non diabetici,lr_penalized,0.055,4087,357,0.08735013457303646,300,2541,57,1189,2841,0.03721828018378055,0.03423294663813382,0.0,5.129345819338481,True
non diabetici,lr_penalized,0.06,4087,357,0.08735013457303646,285,2291,72,1439,2576,0.033953011364523736,0.029095887843655813,0.0,7.609493516026413,True
non diabetici,lr_penalized,0.065,4087,357,0.08735013457303646,267,2051,90,1679,2318,0.030442161071559885,0.023903887243889255,0.0,9.405055429033908,True
non diabetici,lr_penalized,0.07,4087,357,0.08735013457303646,251,1829,106,1901,2080,0.0277302014517576,0.018656058680684345,0.0,12.055646824425892,True
non diabetici,lr_penalized,0.075,4087,357,0.08735013457303646,240,1636,117,2094,1876,0.026266540580218094,0.013351496835715099,0.0,15.928553951553695,True
non diabetici,lr_penalized,0.08,4087,357,0.08735013457303646,229,1456,128,2274,1685,0.02505292496888331,0.007989276709822246,0.0,19.623195497920225,True
non diabetici,lr_penalized,0.085,4087,357,0.08735013457303646,217,1314,140,2416,1531,0.02322838909457015,0.002568453085285735,0.0,22.23981346881793,True
non diabetici,lr_penalized,0.09,4087,357,0.08735013457303646,201,1196,156,2534,1397,0.020238386521723932,-0.0029119400296302583,0.0,23.407552401924796,True
non diabetici,lr_penalized,0.095,4087,357,0.08735013457303646,193,1065,164,2665,1258,0.019868955196844326,-0.008452889974545352,0.0,26.980284084323852,True
non diabetici,lr_penalized,0.1,4087,357,0.08735013457303646,181,956,176,2774,1137,0.018296495663757715,-0.0140554060299595,0.0,29.11671152434549,True
non diabetici,lr_penalized,0.105,4087,357,0.08735013457303646,171,871,186,2859,1042,0.01683769083878164,-0.01972052003012685,0.0,31.16152259778391,True
non diabetici,lr_penalized,0.11,4087,357,0.08735013457303646,161,785,196,2945,946,0.015653909491041753,-0.025449286996588244,0.0,33.25622261271882,True
non diabetici,lr_penalized,0.115,4087,357,0.08735013457303646,156,719,201,3011,875,0.015309670043779436,-0.031242785793179143,0.0,35.825150796268126,True
non diabetici,lr_penalized,0.12,4087,357,0.08735013457303646,152,639,205,3091,791,0.015870720911092828,-0.03710211980336765,0.0,38.84674985727103,True
non diabetici,lr_penalized,0.125,4087,357,0.08735013457303646,144,583,213,3147,727,0.014855465063441577,-0.04302841763081548,0.0,40.518717885979946,True
non diabetici,lr_penalized,0.13,4087,357,0.08735013457303646,134,526,223,3204,660,0.013555737423678667,-0.04902283382409604,0.0,41.87950537351077,True
non diabetici,lr_penalized,0.135,4087,357,0.08735013457303646,128,484,229,3246,612,0.012836414912078476,-0.05508654962654745,0.0,43.52101061178624,True
non diabetici,lr_penalized,0.14,4087,357,0.08735013457303646,125,445,232,3285,570,0.012859833504987452,-0.0612207737522832,0.0,45.50665874375197,True
non diabetici,lr_penalized,0.145,4087,357,0.08735013457303646,116,399,241,3331,515,0.011826115325014274,-0.06742674318943105,0.0,46.731857951621215,True
non diabetici,lr_penalized,0.15,4087,357,0.08735013457303646,112,364,245,3366,476,0.011686984556484696,-0.07370572403172183,0.0,48.38920153331703,True
non diabetici,lr_penalized,0.155,4087,357,0.08735013457303646,104,333,253,3397,437,0.01050089546447605,-0.08005901233960182,0.0,49.36975618996504,True
non diabetici,lr_penalized,0.16,4087,357,0.08735013457303646,100,311,257,3419,411,0.0099735514465145,-0.08648793503209946,0.0,50.64228040127233,True
non diabetici,lr_penalized,0.165,4087,357,0.08735013457303646,95,289,262,3441,384,0.009271400922158618,-0.09299385081073482,0.0,51.752415270888484,True
non diabetici,lr_penalized,0.17,4087,357,0.08735013457303646,89,263,268,3467,352,0.00859616592133152,-0.09957815111682357,0.0,52.81451949509924,True
non diabetici,lr_penalized,0.175,4087,357,0.08735013457303646,86,241,271,3489,327,0.008534080714163905,-0.10624226112359218,0.0,54.10884686637073,True
non diabetici,lr_penalized,0.18,4087,357,0.08735013457303646,83,226,274,3504,309,0.00816986638180549,-0.11298764076458966,0.0,55.19397547780224,True
non diabetici,lr_penalized,0.185,4087,357,0.08735013457303646,83,208,274,3522,291,0.008755878657602063,-0.11981578579995529,0.0,56.64103055832932,True
non diabetici,lr_penalized,0.19,4087,357,0.08735013457303646,82,190,275,3540,272,0.00915882034877223,-0.12672822892217722,0.0,57.930794689194244,True
non diabetici,lr_penalized,0.195,4087,357,0.08735013457303646,78,173,279,3557,251,0.008831213041806544,-0.13372654090306035,0.0,58.85076509006042,True
non diabetici,lr_penalized,0.2,4087,357,0.08735013457303646,73,157,284,3573,230,0.008257890873501346,-0.14081233178370445,0.0,59.62808906288232,True
tutti,lr_penalized,0.02,4350,425,0.09770114942528736,425,3894,0,31,4319,0.07943232465399953,0.07928688716866057,0.0,0.7126436781609123,True
tutti,lr_penalized,0.025,4350,425,0.09770114942528736,424,3842,1,83,4266,0.07482463896257,0.0745652814618332,0.0,1.0114942528735238,True
tutti,lr_penalized,0.03,4350,425,0.09770114942528736,422,3750,3,175,4172,0.07034956748429909,0.06979499940751274,0.0,1.7931034482758534,True
tutti,lr_penalized,0.035,4350,425,0.09770114942528736,413,3603,12,322,4016,0.06490143529271633,0.06497528437853613,0.0,-0.2036124794745819,False
tutti,lr_penalized,0.04,4350,425,0.09770114942528736,401,3405,24,520,3806,0.05956896551724137,0.06010536398467433,0.0,-1.2873563218391058,False
tutti,lr_penalized,0.045,4350,425,0.09770114942528736,388,3192,37,733,3580,0.05461876391647109,0.05518444965998677,0.0,-1.2005108556832824,False
tutti,lr_penalized,0.05,4350,425,0.09770114942528736,377,2960,48,965,3337,0.0508529945553539,0.05021173623714459,0.0,1.2183908045976923,True
tutti,lr_penalized,0.055,4350,425,0.09770114942528736,368,2733,57,1192,3101,0.048031381134829416,0.045186401508240596,0.0,4.888192267502609,True
tutti,lr_penalized,0.06,4350,425,0.09770114942528736,352,2479,73,1446,2831,0.04454389826363414,0.04010760577158231,0.0,6.950191570881202,True
tutti,lr_penalized,0.065,4350,425,0.09770114942528736,334,2233,91,1692,2567,0.041095334685598374,0.034974491363943705,0.0,8.804597701149408,True
tutti,lr_penalized,0.07,4350,425,0.09770114942528736,317,2010,108,1915,2327,0.038094178717093065,0.02978618217772834,0.0,11.037766830870275,True
tutti,lr_penalized,0.075,4350,425,0.09770114942528736,306,1812,119,2113,2118,0.0365703634669152,0.02454178316247284,0.0,14.835249042145584,True
tutti,lr_penalized,0.08,4350,425,0.09770114942528736,295,1627,130,2298,1922,0.035292353823088464,0.019240379810094965,0.0,18.459770114942526,True
tutti,lr_penalized,0.085,4350,425,0.09770114942528736,282,1481,143,2444,1763,0.033200175868349974,0.013881037623264869,0.0,20.79648411088573,True
tutti,lr_penalized,0.09,4350,425,0.09770114942528736,266,1360,159,2565,1626,0.030228621952759882,0.008462801566249858,0.0,22.007662835249022,True
tutti,lr_penalized,0.095,4350,425,0.09770114942528736,257,1222,168,2703,1479,0.029591668254270658,0.0029846954975551038,0.0,25.346642468239555,True
tutti,lr_penalized,0.1,4350,425,0.09770114942528736,245,1113,180,2812,1358,0.02789272030651341,-0.0025542784163473803,0.0,27.40229885057471,True
tutti,lr_penalized,0.105,4350,425,0.09770114942528736,233,1022,192,2903,1255,0.026000128427406413,-0.008155140306941477,0.0,29.113300492610826,True
tutti,lr_penalized,0.11,4350,425,0.09770114942528736,223,931,202,2994,1154,0.024812088337853547,-0.013818933230014194,0.0,31.25600835945663,True
tutti,lr_penalized,0.115,4350,425,0.09770114942528736,218,862,207,3063,1080,0.024365218520683164,-0.019546723813234607,0.0,33.79310344827585,True
tutti,lr_penalized,0.12,4350,425,0.09770114942528736,214,778,211,3147,992,0.024806687565308256,-0.025339602925809807,0.0,36.773946360153246,True
tutti,lr_penalized,0.125,4350,425,0.09770114942528736,205,718,220,3207,923,0.02354679802955665,-0.03119868637110014,0.0,38.32183908045975,True
tutti,lr_penalized,0.13,4350,425,0.09770114942528736,195,657,230,3268,852,0.022259215219976217,-0.03712511560311797,0.0,39.7418213969938,True
tutti,lr_penalized,0.135,4350,425,0.09770114942528736,187,613,238,3312,800,0.02099528270546807,-0.04312005846787588,0.0,41.08131119625371,True
tutti,lr_penalized,0.14,4350,425,0.09770114942528736,184,570,241,3355,754,0.020967655707030203,-0.04918470997059608,0.0,43.09359605911328,True
tutti,lr_penalized,0.145,4350,425,0.09770114942528736,173,520,252,3405,693,0.01949721045909794,-0.055320293069839335,0.0,44.11652794292508,True
tutti,lr_penalized,0.15,4350,425,0.09770114942528736,168,475,257,3450,643,0.019350912778904664,-0.06152805949966193,0.0,45.831417624521066,True
tutti,lr_penalized,0.155,4350,425,0.09770114942528736,159,441,266,3484,600,0.01795551928177923,-0.06780929062096168,0.0,46.75565443084908,True
tutti,lr_penalized,0.16,4350,425,0.09770114942528736,155,414,270,3511,569,0.017504105090311986,-0.07416529830322934,0.0,48.12643678160919,True
tutti,lr_penalized,0.165,4350,425,0.09770114942528736,148,388,277,3537,536,0.016397549728129946,-0.08059742583797923,0.0,49.08533611981887,True
tutti,lr_penalized,0.17,4350,425,0.09770114942528736,140,358,285,3567,498,0.01532751696440936,-0.08710704888519595,0.0,50.01217038539552,True
tutti,lr_penalized,0.175,4350,425,0.09770114942528736,137,335,288,3590,472,0.015158481365377913,-0.09369557645419714,0.0,51.31691297208538,True
tutti,lr_penalized,0.18,4350,425,0.09770114942528736,133,316,292,3609,449,0.014628539388842163,-0.10036445192038122,0.0,52.38569604086844,True
tutti,lr_penalized,0.185,4350,425,0.09770114942528736,132,296,293,3629,428,0.014898808264579365,-0.10711515407940202,0.0,53.75209692451071,True
tutti,lr_penalized,0.19,4350,425,0.09770114942528736,130,276,295,3649,406,0.015002128565346955,-0.11394919824038595,0.0,54.97398669086508,True
tutti,lr_penalized,0.195,4350,425,0.09770114942528736,125,255,300,3670,380,0.014535589348183048,-0.1208681373598915,0.0,55.89743589743589,True
tutti,lr_penalized,0.2,4350,425,0.09770114942528736,120,234,305,3691,354,0.014137931034482758,-0.12787356321839077,0.0,56.80459770114942,True
diabetici,random_forest,0.02,263,68,0.2585551330798479,68,195,0,0,263,0.24342360518351827,0.24342360518351827,0.0,0.0,False
diabetici,random_forest,0.025,263,68,0.2585551330798479,68,195,0,0,263,0.23954372623574144,0.23954372623574144,0.0,0.0,False
diabetici,random_forest,0.03,263,68,0.2585551330798479,68,195,0,0,263,0.23562384853592566,0.23562384853592566,0.0,0.0,False
diabetici,random_forest,0.035,263,68,0.2585551330798479,68,195,0,0,263,0.2316633503418113,0.2316633503418113,0.0,0.0,False
diabetici,random_forest,0.04,263,68,0.2585551330798479,68,195,0,0,263,0.2276615969581749,0.2276615969581749,0.0,0.0,False
diabetici,random_forest,0.045,263,68,0.2585551330798479,68,195,0,0,263,0.2236179403977465,0.2236179403977465,0.0,0.0,False
diabetici,random_forest,0.05,263,68,0.2585551330798479,68,194,0,1,262,0.21973183910346206,0.21953171903141883,0.0,0.380228136882138,True
diabetici,random_forest,0.055,263,68,0.2585551330798479,68,194,0,1,262,0.21562355402659583,0.21540225722735226,0.0,0.38022813688213375,True
diabetici,random_forest,0.06,263,68,0.2585551330798479,68,194,0,1,262,0.21147156378933743,0.21122886497856158,0.0,0.3802281368821631,True
diabetici,random_forest,0.065,263,68,0.2585551330798479,68,194,0,1,262,0.20727516723938105,0.2070108375185539,0.0,0.38022813688213913,True
diabetici,random_forest,0.07,263,68,0.2585551330798479,68,192,0,3,260,0.20360603458849502,0.2027474549245676,0.0,1.1406844106464176,True
diabetici,random_forest,0.075,263,68,0.2585551330798479,68,188,0,7,256,0.20059603329565306,0.1984379817079437,0.0,2.6615969581748966,True
diabetici,random_forest,0.08,263,68,0.2585551330798479,67,188,1,7,255,0.19259381715986115,0.19408166639113902,0.0,-1.711026615969552,False
diabetici,random_forest,0.085,263,68,0.2585551330798479,67,184,1,11,251,0.18976085104614682,0.189677741070872,0.0,0.08946544397228819,True
diabetici,random_forest,0.09,263,68,0.2585551330798479,67,181,1,14,248,0.18668783687795096,0.18522542096686584,0.0,1.4786649767638422,True
diabetici,random_forest,0.095,263,68,0.2585551330798479,67,180,1,15,247,0.18290864021175138,0.18072390395563304,0.0,2.081248749249578,True
diabetici,random_forest,0.1,263,68,0.2585551330798479,67,177,1,18,244,0.1799746514575412,0.1761723700887199,0.0,3.4220532319391923,True
diabetici,random_forest,0.105,263,68,0.2585551330798479,66,175,2,20,241,0.1728869724069078,0.17156998109480215,0.0,1.1225783088900663,True
diabetici,random_forest,0.11,263,68,0.2585551330798479,66,169,2,26,235,0.1715298842226684,0.16691587986499765,0.0,3.7331489802972504,True
diabetici,random_forest,0.115,263,68,0.2585551330798479,66,163,2,32,229,0.17041524349638032,0.16220918992073208,0.0,6.31509340386843,True
diabetici,random_forest,0.12,263,68,0.2585551330798479,65,158,3,37,223,0.1652264085724162,0.15744901486346352,0.0,5.703422053231957,True
diabetici,random_forest,0.125,263,68,0.2585551330798479,65,156,3,39,221,0.1624117327539381,0.15263443780554048,0.0,6.844106463878341,True
diabetici,random_forest,0.13,263,68,0.2585551330798479,65,153,3,42,218,0.16022027009309034,0.14776452078143437,0.0,8.335770693185145,True
diabetici,random_forest,0.135,263,68,0.2585551330798479,65,150,3,45,215,0.158135343633926,0.14283830413855247,0.0,9.801436417406004,True
diabetici,random_forest,0.14,263,68,0.2585551330798479,65,143,3,52,208,0.1586347157131488,0.13785480590679988,0.0,12.764801738185763,True
diabetici,random_forest,0.145,263,68,0.2585551330798479,65,139,3,56,204,0.1575167322615792,0.13281302114602095,0.0,14.566671037105037,True
diabetici,random_forest,0.15,263,68,0.2585551330798479,64,138,4,57,202,0.15074927309326772,0.12771192127040928,0.0,13.054499366286443,True
diabetici,random_forest,0.155,263,68,0.2585551330798479,64,131,4,64,195,0.15197876122122977,0.12255045334893244,0.0,16.04317429167177,True
diabetici,random_forest,0.16,263,68,0.2585551330798479,62,127,6,68,189,0.14376244794495743,0.11732753938077128,0.0,13.878326996197728,True
diabetici,random_forest,0.165,263,68,0.2585551330798479,60,120,8,75,180,0.13797500056920378,0.112042075544728,0.0,13.123631754810466,True
diabetici,random_forest,0.17,263,68,0.2585551330798479,59,118,9,77,177,0.13243849924412476,0.10669293142150349,0.0,12.569894878103327,True
diabetici,random_forest,0.175,263,68,0.2585551330798479,59,113,9,82,172,0.13319506855628527,0.10127894918769442,0.0,15.04617055947854,True
diabetici,random_forest,0.18,263,68,0.2585551330798479,58,109,10,86,167,0.12955578224983771,0.09579894278030235,0.0,15.37811575834389,True
diabetici,random_forest,0.185,263,68,0.2585551330798479,56,108,12,87,164,0.1197135459189624,0.09025169703048821,0.0,12.979138834652138,True
diabetici,random_forest,0.19,263,68,0.2585551330798479,54,101,14,94,155,0.11524198469699104,0.08463596676524432,0.0,13.047828697218339,True
diabetici,random_forest,0.195,263,68,0.2585551330798479,53,91,15,104,144,0.11770540585220696,0.07895047587558743,0.0,15.998830067271136,True
diabetici,random_forest,0.2,263,68,0.2585551330798479,51,85,17,110,136,0.11311787072243346,0.07319391634980987,0.0,15.969581749049432,True
non diabetici,random_forest,0.02,4087,357,0.08735013457303646,357,3713,0,17,4070,0.06880951548713442,0.06872462711534333,0.0,0.4159530217763371,True
non diabetici,random_forest,0.025,4087,357,0.08735013457303646,356,3687,1,43,4043,0.0639739511772788,0.06394885597234509,0.0,0.0978712992414754,True
non diabetici,random_forest,0.03,4087,357,0.08735013457303646,355,3626,2,104,3981,0.059421499902885436,0.05912385007529532,0.0,0.9624011092080498,True
non diabetici,random_forest,0.035,4087,357,0.08735013457303646,353,3541,4,189,3894,0.05494738149902826,0.05424884411713622,0.0,1.9259673529309043,True
non diabetici,random_forest,0.04,4087,357,0.08735013457303646,349,3448,8,282,3797,0.05024060027730201,0.049323056846912974,0.0,2.2021042329336877,True
non diabetici,random_forest,0.045,4087,357,0.08735013457303646,338,3332,19,398,3670,0.0442854818688294,0.044345690652394194,0.0,-0.12777641845417706,False
non diabetici,random_forest,0.05,4087,357,0.08735013457303646,333,3175,24,555,3508,0.04059083358015789,0.03931593112951206,0.0,2.4223146562270723,True
non diabetici,random_forest,0.055,4087,357,0.08735013457303646,324,2961,33,769,3285,0.037109534295734437,0.03423294663813382,0.0,4.9425006116956105,True
non diabetici,random_forest,0.06,4087,357,0.08735013457303646,312,2738,45,992,3050,0.03357818511210949,0.029095887843655813,0.0,7.022265720577431,True
non diabetici,random_forest,0.065,4087,357,0.08735013457303646,297,2469,60,1261,2766,0.030672446481539883,0.023903887243889255,0.0,9.73631213415898,True
non diabetici,random_forest,0.07,4087,357,0.08735013457303646,286,2218,71,1512,2504,0.029129866268867183,0.018656058680684345,0.0,13.915201510014338,True
non diabetici,random_forest,0.075,4087,357,0.08735013457303646,276,1952,81,1778,2228,0.028805904019997483,0.013351496835715099,0.0,19.06043552728161,True
non diabetici,random_forest,0.08,4087,357,0.08735013457303646,262,1747,95,1983,2009,0.02693588366081212,0.007989276709822246,0.0,21.78859799363836,True
non diabetici,random_forest,0.085,4087,357,0.08735013457303646,242,1539,115,2191,1781,0.024231168799913355,0.002568453085285735,0.0,23.319276328099143,True
non diabetici,random_forest,0.09,4087,357,0.08735013457303646,221,1382,136,2348,1603,0.020630947227472794,-0.0029119400296302583,0.0,23.804474893293087,True
non diabetici,random_forest,0.095,4087,357,0.08735013457303646,211,1233,146,2497,1444,0.01995817488952304,-0.008452889974545352,0.0,27.065277581033573,True
non diabetici,random_forest,0.1,4087,357,0.08735013457303646,198,1100,159,2630,1298,0.018541173911861452,-0.0140554060299595,0.0,29.336921947638857,True
non diabetici,random_forest,0.105,4087,357,0.08735013457303646,185,988,172,2742,1173,0.016904669800553055,-0.01972052003012685,0.0,31.218614189008107,True
non diabetici,random_forest,0.11,4087,357,0.08735013457303646,173,882,184,2848,1055,0.01565665868484067,-0.025449286996588244,0.0,33.25844696042885,True
non diabetici,random_forest,0.115,4087,357,0.08735013457303646,166,783,191,2947,949,0.015721614212903256,-0.031242785793179143,0.0,36.14216870033298,True
non diabetici,random_forest,0.12,4087,357,0.08735013457303646,150,690,207,3040,840,0.013679738416709303,-0.03710211980336765,0.0,37.240029361389766,True
non diabetici,random_forest,0.125,4087,357,0.08735013457303646,140,610,217,3120,750,0.01293299311405502,-0.04302841763081548,0.0,39.172987521409354,True
non diabetici,random_forest,0.13,4087,357,0.08735013457303646,134,536,223,3194,670,0.013190126248351232,-0.04902283382409604,0.0,41.634827125407014,True
non diabetici,random_forest,0.135,4087,357,0.08735013457303646,122,479,235,3251,601,0.011559279316484948,-0.05508654962654745,0.0,42.70269780423927,True
non diabetici,random_forest,0.14,4087,357,0.08735013457303646,112,421,245,3309,533,0.0106349685047883,-0.0612207737522832,0.0,44.13995595791535,True
non diabetici,random_forest,0.145,4087,357,0.08735013457303646,105,385,252,3345,490,0.009715586576750989,-0.06742674318943105,0.0,45.48737375867976,True
non diabetici,random_forest,0.15,4087,357,0.08735013457303646,101,342,256,3388,443,0.009945451143510989,-0.07370572403172183,0.0,47.402332599298596,True
non diabetici,random_forest,0.155,4087,357,0.08735013457303646,95,293,262,3437,388,0.0100940635844929,-0.08005901233960182,0.0,49.14796719732905,True
non diabetici,random_forest,0.16,4087,357,0.08735013457303646,85,263,272,3467,348,0.008540435993335429,-0.08648793503209946,0.0,49.88989478835332,True
non diabetici,random_forest,0.165,4087,357,0.08735013457303646,79,232,278,3498,311,0.00811247580688879,-0.09299385081073482,0.0,51.16592892467617,True
non diabetici,random_forest,0.17,4087,357,0.08735013457303646,69,211,288,3519,280,0.006308571698096519,-0.09957815111682357,0.0,51.69763525669627,True
non diabetici,random_forest,0.175,4087,357,0.08735013457303646,66,187,291,3543,253,0.006443193866731915,-0.10624226112359218,0.0,53.12314306686707,True
non diabetici,random_forest,0.18,4087,357,0.08735013457303646,57,163,300,3567,220,0.005191953069518461,-0.11298764076458966,0.0,53.83737052442704,True
non diabetici,random_forest,0.185,4087,357,0.08735013457303646,53,149,304,3581,202,0.004692418426823939,-0.11981578579995529,0.0,54.850911591797335,True
non diabetici,random_forest,0.19,4087,357,0.08735013457303646,48,128,309,3602,176,0.0043981670276426015,-0.12672822892217722,0.0,55.901253010186345,True
non diabetici,random_forest,0.195,4087,357,0.08735013457303646,45,116,312,3614,161,0.004135214367020411,-0.13372654090306035,0.0,56.91216050893077,True
non diabetici,random_forest,0.2,4087,357,0.08735013457303646,43,101,314,3629,144,0.004343038903841448,-0.14081233178370445,0.0,58.06214827501835,True
tutti,random_forest,0.02,4350,425,0.09770114942528736,425,3908,0,17,4333,0.07936664320900774,0.07928688716866057,0.0,0.3908045977011345,True
tutti,random_forest,0.025,4350,425,0.09770114942528736,424,3882,1,43,4306,0.07458885941644561,0.0745652814618332,0.0,0.09195402298841358,True
tutti,random_forest,0.03,4350,425,0.09770114942528736,423,3821,2,104,4244,0.070074653394952,0.06979499940751274,0.0,0.9042145593869408,True
tutti,random_forest,0.035,4350,425,0.09770114942528736,421,3736,4,189,4157,0.06563158835090227,0.06497528437853613,0.0,1.8095238095237938,True
tutti,random_forest,0.04,4350,425,0.09770114942528736,417,3643,8,282,4060,0.06096743295019157,0.06010536398467433,0.0,2.068965517241383,True
tutti,random_forest,0.045,4350,425,0.09770114942528736,406,3527,19,398,3933,0.0551278810856352,0.05518444965998677,0.0,-0.12005108556833856,False
tutti,random_forest,0.05,4350,425,0.09770114942528736,401,3369,24,556,3770,0.0514216575922565,0.05021173623714459,0.0,2.2988505747126378,True
tutti,random_forest,0.055,4350,425,0.09770114942528736,392,3155,33,770,3547,0.047902450890956634,0.045186401508240596,0.0,4.666666666666646,True
tutti,random_forest,0.06,4350,425,0.09770114942528736,380,2932,45,993,3312,0.04433357789190511,0.04010760577158231,0.0,6.62068965517239,True
tutti,random_forest,0.065,4350,425,0.09770114942528736,365,2663,60,1262,3028,0.04134980638023235,0.034974491363943705,0.0,9.170645446507509,True
tutti,random_forest,0.07,4350,425,0.09770114942528736,354,2410,71,1515,2764,0.03967865529600789,0.02978618217772834,0.0,13.142857142857116,True
tutti,random_forest,0.075,4350,425,0.09770114942528736,344,2140,81,1785,2484,0.039192295744019875,0.02454178316247284,0.0,18.06896551724135,True
tutti,random_forest,0.08,4350,425,0.09770114942528736,329,1935,96,1990,2264,0.03695152423788106,0.019240379810094965,0.0,20.367816091954012,True
tutti,random_forest,0.085,4350,425,0.09770114942528736,309,1723,116,2202,2032,0.034239055335720116,0.013881037623264869,0.0,21.91480730223123,True
tutti,random_forest,0.09,4350,425,0.09770114942528736,288,1563,137,2362,1851,0.030670708601743084,0.008462801566249858,0.0,22.454661558109816,True
tutti,random_forest,0.095,4350,425,0.09770114942528736,278,1413,147,2512,1691,0.029810122563027883,0.0029846954975551038,0.0,25.554748941318806,True
tutti,random_forest,0.1,4350,425,0.09770114942528736,265,1277,160,2648,1542,0.028301404853128993,-0.0025542784163473803,0.0,27.770114942528732,True
tutti,random_forest,0.105,4350,425,0.09770114942528736,251,1163,174,2762,1414,0.026335323958132664,-0.008155140306941477,0.0,29.399014778325107,True
tutti,random_forest,0.11,4350,425,0.09770114942528736,239,1051,186,2874,1290,0.025080718067932325,-0.013818933230014194,0.0,31.473354231974913,True
tutti,random_forest,0.115,4350,425,0.09770114942528736,232,946,193,2979,1178,0.025074355477628422,-0.019546723813234607,0.0,34.33883058470764,True
